ID	BK	SR	Month	Country	Project	Samples	Lat	CoordY	CoordX	Vegetation	Diversity	Temp	Prec		
P3250	PT03	SR08	11/08/2023	Portugal	INSIGNIA-EU	Yes	42	42	-6.731469444	Agricultural	High	23.20000076	7.5		
P3251	PT03	SR09	24/08/2023	Portugal	INSIGNIA-EU	Yes	42	42	-6.731469444	Agricultural	High	23.20000076	7.5		
P3252	PT04	SR07	28/07/2023	Portugal	INSIGNIA-EU	No	40	40	-8.414416667	Artificial	High	23.39999962	3.700000048		
P3255	PT05	SR07	29/07/2023	Portugal	INSIGNIA-EU	Yes	41	41	-7.672777778	Forest/Natural	Medium	22.39999962	4.800000191		
P3256	PT05	SR08	12/08/2023	Portugal	INSIGNIA-EU	Yes	41	41	-7.672777778	Forest/Natural	Medium	23	4.300000191		
P3257	PT05	SR09	26/08/2023	Portugal	INSIGNIA-EU	Yes	41	41	-7.672777778	Forest/Natural	Medium	23	4.300000191		
P3258	PT06	SR07	27/07/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.188013889	Artificial	Medium	24.10000038	0.100000001		
P3259	PT06	SR08	10/08/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.188013889	Artificial	Medium	25.30000114	0		
P3260	PT06	SR09	25/08/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.188013889	Artificial	Medium	25.30000114	0		
P3261	PT07	SR07	29/07/2023	Portugal	INSIGNIA-EU	Yes	38	38	-7.205555556	Agricultural	High	26.89999962	0		
P3262	PT07	SR08	11/08/2023	Portugal	INSIGNIA-EU	Yes	38	38	-7.205555556	Agricultural	High	27.80000114	0		
P3263	PT07	SR09	27/08/2023	Portugal	INSIGNIA-EU	Yes	38	38	-7.205555556	Agricultural	High	27.80000114	0		
P3264	PT08	SR07	30/07/2023	Portugal	INSIGNIA-EU	Yes	37	37	-7.658897222	Agricultural	High	25.10000038	0		
P3265	PT08	SR08	12/08/2023	Portugal	INSIGNIA-EU	Yes	37	37	-7.658897222	Agricultural	High	25.89999962	0		
P3266	PT08	SR09	31/08/2023	Portugal	INSIGNIA-EU	Yes	37	37	-7.658897222	Agricultural	High	25.89999962	0		
P3267	PT09	SR07	30/07/2023	Portugal	INSIGNIA-EU	Yes	39	39	-8.360222222	Forest/Natural	High	25.10000038	0.100000001		
P3268	PT09	SR08	13/08/2023	Portugal	INSIGNIA-EU	Yes	39	39	-8.360222222	Forest/Natural	High	26.10000038	0.100000001		
P3270	PT10	SR07	30/07/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.162956	Agricultural	High	23.89999962	0.5		
P3271	PT10	SR08	11/08/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.162956	Agricultural	High	24.89999962	1.100000024		
P3272	PT10	SR09	26/08/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.162956	Agricultural	High	24.89999962	1.100000024		
BG3273	BG01	SR07	29/07/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	25.05610833	Agricultural	Medium	25	35.29999924		
BG3274	BG01	SR08	13/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	25.05610833	Agricultural	Medium	24.80000114	15.5		
BG3275	BG01	SR09	27/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	25.05610833	Agricultural	Medium	24.80000114	15.5		
BG3276	BG02	SR07	28/07/2023	Bulgaria	INSIGNIA-EU	No	42	42	24.81988333	Agricultural	Medium	25.30000114	34.10000229		
BG3277	BG02	SR08	11/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	24.81988333	Agricultural	Medium	25.10000038	16		
BG3278	BG02	SR09	27/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	24.81988333	Agricultural	Medium	25.10000038	16		
BG3279	BG03	SR07	30/07/2023	Bulgaria	INSIGNIA-EU	Yes	41	41	23.11659444	Agricultural	High	26.20000076	19.89999962		
BG3280	BG03	SR08	13/08/2023	Bulgaria	INSIGNIA-EU	Yes	41	41	23.11659444	Agricultural	High	25.70000076	26.30000114		
BG3281	BG03	SR09	27/08/2023	Bulgaria	INSIGNIA-EU	Yes	41	41	23.11659444	Agricultural	High	25.70000076	26.30000114		
BG3282	BG04	SR07	30/07/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	23.0974	Artificial	High	21.10000038	31.5		
BG3283	BG04	SR08	13/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	23.0974	Artificial	High	21.20000076	42.40000153		
BG3284	BG04	SR09	24/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	23.0974	Artificial	High	21.20000076	42.40000153		
BG3285	BG05	SR07	30/07/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	24.69730556	Forest/Natural	High	19.5	39.20000076		
BG3286	BG05	SR08	12/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	24.69730556	Forest/Natural	High	19.30000114	26.10000038		
BG3287	BG05	SR09	24/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	24.69730556	Forest/Natural	High	19.30000114	26.10000038		
BG3288	BG06	SR07	29/07/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	26.31063611	Agricultural	High	25.39999962	31.60000038		
BG3289	BG06	SR08	13/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	26.31063611	Agricultural	High	25.5	12.60000038		
BG3290	BG06	SR09	25/08/2023	Bulgaria	INSIGNIA-EU	Yes	42	42	26.31063611	Agricultural	High	25.5	12.60000038		
BG3291	BG07	SR07	30/07/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	25.65288333	Forest/Natural	High	23	51.20000076		
BG3292	BG07	SR08	13/08/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	25.65288333	Forest/Natural	High	23.20000076	19.10000038		
BG3293	BG07	SR09	27/08/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	25.65288333	Forest/Natural	High	23.20000076	19.10000038		
BG3294	BG08	SR07	30/07/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	23.80293889	Agricultural	Medium	24.39999962	46.90000153		
BG3295	BG08	SR08	13/08/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	23.80293889	Agricultural	Medium	24.70000076	32.90000153		
BG3296	BG08	SR09	27/08/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	23.80293889	Agricultural	Medium	24.70000076	32.90000153		
BG3297	BG09	SR07	30/07/2023	Bulgaria	INSIGNIA-EU	Yes	43	43	25.61194444	Artificial	High	24.80000114	52.10000229		
BG3300	BG10	SR07	30/07/2023	Bulgaria	INSIGNIA-EU	Yes	44	44	27.87735	Agricultural	Low	24	57		
BG3301	BG10	SR08	13/08/2023	Bulgaria	INSIGNIA-EU	Yes	44	44	27.87735	Agricultural	Low	25	17.20000076		
FI3303	FI01	SR07	30/07/2023	Finland	INSIGNIA-EU	Yes	60	60	24.93458889	Artificial	High	16.20000076	117.2000046		
FI3304	FI01	SR08	13/08/2023	Finland	INSIGNIA-EU	Yes	60	60	24.93458889	Artificial	High	17.30000114	128.5		
FI3305	FI01	SR09	25/08/2023	Finland	INSIGNIA-EU	Yes	60	60	24.93458889	Artificial	High	17.30000114	128.5		
FI3307	FI02	SR07	28/07/2023	Finland	INSIGNIA-EU	Yes	61	61	23.80080556	Artificial	High	15.90000057	132.1999969		
FI3308	FI02	SR08	13/08/2023	Finland	INSIGNIA-EU	Yes	61	61	23.80080556	Artificial	High	16.70000076	133.1000061		
FI3309	FI02	SR09	27/08/2023	Finland	INSIGNIA-EU	Yes	61	61	23.80080556	Artificial	High	16.70000076	133.1000061		
FI3310	FI03	SR07	27/07/2023	Finland	INSIGNIA-EU	Yes	64	64	24.83221111	Forest/Natural	High	15.40000057	100		
FI3311	FI03	SR08	11/08/2023	Finland	INSIGNIA-EU	Yes	64	64	24.83221111	Forest/Natural	High	15.5	110.4000015		
FI3312	FI03	SR09	25/08/2023	Finland	INSIGNIA-EU	Yes	64	64	24.83221111	Forest/Natural	High	15.5	110.4000015		
FI3313	FI04	SR07	28/07/2023	Finland	INSIGNIA-EU	Yes	61	61	21.96205	Agricultural	High	16.20000076	121.2000046		
FI3314	FI04	SR08	12/08/2023	Finland	INSIGNIA-EU	Yes	61	61	21.96205	Agricultural	High	16.89999962	139.8000031		
FI3315	FI04	SR09	25/08/2023	Finland	INSIGNIA-EU	Yes	61	61	21.96205	Agricultural	High	16.89999962	139.8000031		
FI3316	FI05	SR07	27/07/2023	Finland	INSIGNIA-EU	Yes	61	61	24.84826111	Forest/Natural	High	15.90000057	129.4000092		
FI3317	FI05	SR08	10/08/2023	Finland	INSIGNIA-EU	Yes	61	61	24.84826111	Forest/Natural	High	16.80000114	132.6000061		
FI3318	FI05	SR09	24/08/2023	Finland	INSIGNIA-EU	Yes	61	61	24.84826111	Forest/Natural	High	16.80000114	132.6000061		
FI3319	FI06	SR07	27/07/2023	Finland	INSIGNIA-EU	Yes	62	62	24.31399722	Forest/Natural	High	15.80000019	137.1000061		
FI3320	FI06	SR08	12/08/2023	Finland	INSIGNIA-EU	Yes	62	62	24.31399722	Forest/Natural	High	16.5	131.9000092		
FI3321	FI06	SR09	27/08/2023	Finland	INSIGNIA-EU	Yes	62	62	24.31399722	Forest/Natural	High	16.5	131.9000092		
FI3322	FI07	SR07	30/07/2023	Finland	INSIGNIA-EU	Yes	62	62	22.97388889	Forest/Natural	High	15.60000038	134.6000061		
FI3323	FI07	SR08	13/08/2023	Finland	INSIGNIA-EU	Yes	62	62	22.97388889	Forest/Natural	High	15.80000019	132.5		
FI3324	FI07	SR09	27/08/2023	Finland	INSIGNIA-EU	Yes	62	62	22.97388889	Forest/Natural	High	15.80000019	132.5		
FI3325	FI08	SR07	28/07/2023	Finland	INSIGNIA-EU	Yes	61	61	23.865025	Forest/Natural	High	15.90000057	132.1999969		
FI3326	FI08	SR08	13/08/2023	Finland	INSIGNIA-EU	Yes	61	61	23.865025	Forest/Natural	High	16.70000076	133.1000061		
FI3327	FI08	SR09	25/08/2023	Finland	INSIGNIA-EU	Yes	61	61	23.865025	Forest/Natural	High	16.70000076	133.1000061		
FI3328	FI09	SR07	30/07/2023	Finland	INSIGNIA-EU	Yes	62	62	24.57214167	Forest/Natural	High	16	137.4000092		
FI3329	FI09	SR08	13/08/2023	Finland	INSIGNIA-EU	Yes	62	62	24.57214167	Forest/Natural	High	16.70000076	135.3000031		
FI3331	FI10	SR07	28/07/2023	Finland	INSIGNIA-EU	Yes	61	61	23.47083889	Forest/Natural	High	16	127.8000031		
FI3332	FI10	SR08	12/08/2023	Finland	INSIGNIA-EU	Yes	61	61	23.47083889	Forest/Natural	High	16.80000114	140.8000031		
FI3333	FI10	SR09	26/08/2023	Finland	INSIGNIA-EU	Yes	61	61	23.47083889	Forest/Natural	High	16.80000114	140.8000031		
D3334	DK01	SR07	27/07/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.57672222	Agricultural	High	17	103.7000046		
D3335	DK01	SR08	11/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.57672222	Agricultural	High	17.20000076	85.20000458		
D3336	DK01	SR09	26/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.57672222	Agricultural	High	17.20000076	85.20000458		
D3337	DK02	SR07	27/07/2023	Denmark	INSIGNIA-EU	Yes	55	55	11.57086111	Agricultural	High	16.70000076	97.59999847		
D3338	DK02	SR08	11/08/2023	Denmark	INSIGNIA-EU	Yes	55	55	11.57086111	Agricultural	High	17.10000038	83.70000458		
D3339	DK02	SR09	25/08/2023	Denmark	INSIGNIA-EU	Yes	55	55	11.57086111	Agricultural	High	17.10000038	83.70000458		
D3340	DK03	SR07	28/07/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.92163889	Artificial	High	17	103.7000046		
D3341	DK03	SR08	13/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.92163889	Artificial	High	17.20000076	85.20000458		
D3342	DK03	SR09	24/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.92163889	Artificial	High	17.20000076	85.20000458		
D3343	DK04	SR07	29/07/2023	Denmark	INSIGNIA-EU	Yes	56	56	12.29213889	Agricultural	High	17.30000114	104.8000031		
D3344	DK04	SR08	12/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	12.29213889	Agricultural	High	17.39999962	87.09999847		
D3345	DK04	SR09	26/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	12.29213889	Agricultural	High	17.39999962	87.09999847		
D3346	DK05	SR07	29/07/2023	Denmark	INSIGNIA-EU	Yes	57	57	9.596416667	Agricultural	Medium	16	112.7000046		
D3347	DK05	SR08	12/08/2023	Denmark	INSIGNIA-EU	Yes	57	57	9.596416667	Agricultural	Medium	16.30000114	132.1000061		
D3348	DK05	SR09	26/08/2023	Denmark	INSIGNIA-EU	Yes	57	57	9.596416667	Agricultural	Medium	16.30000114	132.1000061		
D3349	DK06	SR07	27/07/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.03769444	Artificial	High	16.80000114	99.40000153		
D3350	DK06	SR08	11/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.03769444	Artificial	High	17.20000076	82.20000458		
D3351	DK06	SR09	24/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	11.03769444	Artificial	High	17.20000076	82.20000458		
D3352	DK07	SR07	30/07/2023	Denmark	INSIGNIA-EU	Yes	55	55	9.228916667	Agricultural	Low	16.10000038	129		
D3355	DK08	SR07	27/07/2023	Denmark	INSIGNIA-EU	Yes	56	56	10.71966667	Agricultural	Medium	16.20000076	99		
D3356	DK08	SR08	11/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	10.71966667	Agricultural	Medium	16.30000114	77.30000305		
D3357	DK08	SR09	24/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	10.71966667	Agricultural	Medium	16.30000114	77.30000305		
D3358	DK09	SR07	27/07/2023	Denmark	INSIGNIA-EU	Yes	56	56	8.264666667	Agricultural	Medium	16	107.7000046		
D3359	DK09	SR08	10/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	8.264666667	Agricultural	Medium	16.5	104.7000046		
D3360	DK09	SR09	25/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	8.264666667	Agricultural	Medium	16.5	104.7000046		
F426	0	0	0	France	Control	Yes	0	0	0	0	0	0	0		
D3362	DK10	SR08	13/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	10.16905556	Artificial	High	16.20000076	104.5		
D3363	DK10	SR09	24/08/2023	Denmark	INSIGNIA-EU	Yes	56	56	10.16905556	Artificial	High	16.20000076	82.09999847		
D3364	0	0	0	Denmark	EMBAL	Yes	0	0	0	0	0	0	0		
D3365	0	0	0	Denmark	EMBAL	Yes	0	0	0	0	0	0	0		
D3366	0	0	0	Denmark	EMBAL	Yes	0	0	0	0	0	0	0		
D3367	0	0	0	Denmark	EMBAL	Yes	0	0	0	0	0	0	0		
D3368	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3369	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3370	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3371	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3372	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3373	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3374	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3375	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3376	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3377	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3378	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3379	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3380	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3381	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3382	0	0	0	Denmark	BEST	Yes	0	0	0	0	0	0	0		
D3383	DK10	SR07	28/07/2023	Denmark	INSIGNIA-EU	Yes	56	56	10.16905556	Artificial	High	16	82.09999847		
L3384	LV01	SR07	29/07/2023	Latvia	INSIGNIA-EU	Yes	57	57	23.724364	Artificial	High	17.5	84.09999847		
L3385	LV01	SR08	11/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	23.724364	Artificial	High	19.10000038	127.7000046		
L3386	LV01	SR09	25/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	23.724364	Artificial	High	19.10000038	127.7000046		
L3387	LV02	SR07	27/07/2023	Latvia	INSIGNIA-EU	No	57	57	24.069905	Artificial	Low	17.5	81.30000305		
L3388	LV02	SR08	10/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.069905	Artificial	Low	19	122.7000046		
L3389	LV02	SR09	25/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.069905	Artificial	Low	19	122.7000046		
L3390	LV03	SR07	30/07/2023	Latvia	INSIGNIA-EU	Yes	56	56	26.544515	Forest/Natural	Medium	17.80000114	76.80000305		
L3391	LV03	SR08	11/08/2023	Latvia	INSIGNIA-EU	Yes	56	56	26.544515	Forest/Natural	Medium	19.39999962	101.0999985		
L3392	LV03	SR09	26/08/2023	Latvia	INSIGNIA-EU	Yes	56	56	26.544515	Forest/Natural	Medium	19.39999962	101.0999985		
L3393	LV04	SR07	27/07/2023	Latvia	INSIGNIA-EU	Yes	58	58	25.545775	Forest/Natural	Medium	16.89999962	89.90000153		
L3394	LV04	SR08	12/08/2023	Latvia	INSIGNIA-EU	Yes	58	58	25.545775	Forest/Natural	Medium	18.5	115.9000015		
L3395	LV04	SR09	24/08/2023	Latvia	INSIGNIA-EU	No	58	58	25.545775	Forest/Natural	Medium	18.5	115.9000015		
L3396	LV05	SR07	28/07/2023	Latvia	INSIGNIA-EU	Yes	57	57	27.088999	Forest/Natural	Low	17.10000038	88.30000305		
L3397	LV05	SR08	12/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	27.088999	Forest/Natural	Low	18.60000038	101.0999985		
L3398	LV05	SR09	27/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	27.088999	Forest/Natural	Low	18.60000038	101.0999985		
L3399	LV06	SR07	29/07/2023	Latvia	INSIGNIA-EU	Yes	57	57	21.283608	Forest/Natural	Low	16.89999962	69.90000153		
L3400	LV06	SR08	13/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	21.283608	Forest/Natural	Low	18.80000114	162.5		
L3401	LV06	SR09	29/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	21.283608	Forest/Natural	Low	18.80000114	162.5		
L3402	LV07	SR07	30/07/2023	Latvia	INSIGNIA-EU	Yes	56	56	23.531604	Agricultural	Low	17.80000114	75.40000153		
L3403	LV07	SR08	11/08/2023	Latvia	INSIGNIA-EU	No	56	56	23.531604	Agricultural	Low	19.30000114	130.5		
L3404	LV07	SR09	24/08/2023	Latvia	INSIGNIA-EU	Yes	56	56	23.531604	Agricultural	Low	19.30000114	130.5		
L3405	LV08	SR07	28/07/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.74964	Agricultural	High	17	81.70000458		
L3406	LV08	SR08	12/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.74964	Agricultural	High	18.30000114	115.7000046		
L3407	LV08	SR09	25/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.74964	Agricultural	High	18.30000114	115.7000046		
L3408	LV09	SR07	29/07/2023	Latvia	INSIGNIA-EU	Yes	57	57	22.592598	Agricultural	Medium	16.70000076	83.70000458		
L3409	LV09	SR08	12/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	22.592598	Agricultural	Medium	18.39999962	139.5		
L3410	LV09	SR09	27/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	22.592598	Agricultural	Medium	18.39999962	139.5		
L3411	LV10	SR07	29/07/2023	Latvia	INSIGNIA-EU	No	57	57	25.438499	Agricultural	High	16.60000038	84.70000458		
L3412	LV10	SR08	12/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	25.438499	Agricultural	High	18.30000114	112		
L3413	LV10	SR09	27/08/2023	Latvia	INSIGNIA-EU	Yes	57	57	25.438499	Agricultural	High	18.30000114	112		
LT3414	LT01	SR07	28/07/2023	Lithuania	INSIGNIA-EU	Yes	54	54	24.45638889	Forest/Natural	Low	18.60000038	69.30000305		
LT3415	LT01	SR08	13/08/2023	Lithuania	INSIGNIA-EU	Yes	54	54	24.45638889	Forest/Natural	Low	19.89999962	74.40000153		
LT3416	LT01	SR09	25/08/2023	Lithuania	INSIGNIA-EU	Yes	54	54	24.45638889	Forest/Natural	Low	19.89999962	74.40000153		
LT3417	LT02	SR07	28/07/2023	Lithuania	INSIGNIA-EU	Yes	55	55	25.44936111	Agricultural	High	18.10000038	62		
LT3418	LT02	SR08	10/08/2023	Lithuania	INSIGNIA-EU	Yes	55	55	25.44936111	Agricultural	High	19.70000076	108.9000015		
LT3419	LT02	SR09	29/08/2023	Lithuania	INSIGNIA-EU	No	55	55	25.44936111	Agricultural	High	19.70000076	108.9000015		
LT3420	LT03	SR07	28/07/2023	Lithuania	INSIGNIA-EU	Yes	56	56	25.89413889	Forest/Natural	High	17.60000038	70.80000305		
LT3421	LT03	SR08	13/08/2023	Lithuania	INSIGNIA-EU	Yes	56	56	25.89413889	Forest/Natural	High	19.30000114	113.2000046		
LT3422	LT03	SR09	30/08/2023	Lithuania	INSIGNIA-EU	Yes	56	56	25.89413889	Forest/Natural	High	19.30000114	113.2000046		
LT3423	LT04	SR07	30/07/2023	Lithuania	INSIGNIA-EU	Yes	54	54	24.3365	Agricultural	High	18.39999962	64.30000305		
LT3424	LT04	SR08	12/08/2023	Lithuania	INSIGNIA-EU	Yes	54	54	24.3365	Agricultural	High	19.70000076	87.80000305		
LT3425	LT04	SR09	29/08/2023	Lithuania	INSIGNIA-EU	Yes	54	54	24.3365	Agricultural	High	19.70000076	87.80000305		
LT3426	LT05	SR07	29/07/2023	Lithuania	INSIGNIA-EU	Yes	55	55	26.46011111	Agricultural	Medium	17.80000114	71.20000458		
LT3427	LT05	SR08	12/08/2023	Lithuania	INSIGNIA-EU	No	55	55	26.46011111	Agricultural	Medium	19.60000038	101.5999985		
LT3428	LT05	SR09	29/08/2023	Lithuania	INSIGNIA-EU	Yes	55	55	26.46011111	Agricultural	Medium	19.60000038	101.5999985		
LT3432	LT07	SR07	29/07/2023	Lithuania	INSIGNIA-EU	Yes	56	56	23.80413889	Agricultural	Medium	17.89999962	63.5		
LT3433	LT07	SR08	13/08/2023	Lithuania	INSIGNIA-EU	Yes	56	56	23.80413889	Agricultural	Medium	19.30000114	126.7000046		
LT3435	LT08	SR07	25/07/2023	Lithuania	INSIGNIA-EU	Yes	55	55	25.27863889	Artificial	Medium	18.39999962	65.90000153		
LT3436	LT08	SR08	15/08/2023	Lithuania	INSIGNIA-EU	Yes	55	55	25.27863889	Artificial	Medium	20	103.0999985		
LT3437	LT08	SR09	23/08/2023	Lithuania	INSIGNIA-EU	Yes	55	55	25.27863889	Artificial	Medium	20	103.0999985		
LT3438	LT09	SR07	01/08/2023	Lithuania	INSIGNIA-EU	Yes	55	55	23.87944444	Artificial	High	19.89999962	111.7000046		
LT3439	LT09	SR08	10/08/2023	Lithuania	INSIGNIA-EU	No	55	55	23.87944444	Artificial	High	19.89999962	111.7000046		
LT3440	LT09	SR09	23/08/2023	Lithuania	INSIGNIA-EU	Yes	55	55	23.87944444	Artificial	High	19.89999962	111.7000046		
LT3441	LT10	SR07	30/07/2023	Lithuania	INSIGNIA-EU	Yes	56	56	21.82375556	Agricultural	High	17.20000076	66.80000305		
LT3442	LT10	SR08	13/08/2023	Lithuania	INSIGNIA-EU	Yes	56	56	21.82375556	Agricultural	High	18.89999962	175.6999969		
LT3443	LT10	SR09	27/08/2023	Lithuania	INSIGNIA-EU	Yes	56	56	21.82375556	Agricultural	High	18.89999962	175.6999969		
SE3444	SE01	SR07	30/07/2023	Sweden	INSIGNIA-EU	Yes	56	56	14.059879	Agricultural	High	16.5	97.59999847		
SE3445	SE01	SR08	13/08/2023	Sweden	INSIGNIA-EU	Yes	56	56	14.059879	Agricultural	High	16.5	100.0999985		
SE3446	SE01	SR09	27/08/2023	Sweden	INSIGNIA-EU	Yes	56	56	14.059879	Agricultural	High	16.5	100.0999985		
SE3447	SE02	SR07	29/07/2023	Sweden	INSIGNIA-EU	No	56	56	13.93898	Forest/Natural	High	16.30000114	116.5		
SE3448	SE02	SR08	13/08/2023	Sweden	INSIGNIA-EU	Yes	56	56	13.93898	Forest/Natural	High	16.30000114	113		
SE3449	SE03	SR07	27/07/2023	Sweden	INSIGNIA-EU	No	57	57	15.232694	Forest/Natural	Medium	15.90000057	86.59999847		
SE3450	SE03	SR08	13/08/2023	Sweden	INSIGNIA-EU	Yes	57	57	15.232694	Forest/Natural	Medium	15.80000019	109.7000046		
SE3451	SE03	SR09	26/08/2023	Sweden	INSIGNIA-EU	Yes	57	57	15.232694	Forest/Natural	Medium	15.80000019	109.7000046		
SE3452	SE04	SR07	29/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	11.934252	Artificial	High	16.30000114	114		
SE3453	SE04	SR08	12/08/2023	Sweden	INSIGNIA-EU	Yes	58	58	11.934252	Artificial	High	16.5	167.9000092		
SE3454	SE04	SR09	28/08/2023	Sweden	INSIGNIA-EU	Yes	58	58	11.934252	Artificial	High	16.5	167.9000092		
SE3455	SE05	SR07	29/07/2023	Sweden	INSIGNIA-EU	No	58	58	13.731838	Agricultural	High	15.30000019	96.30000305		
SE3456	SE05	SR08	13/08/2023	Sweden	INSIGNIA-EU	Yes	58	58	13.731838	Agricultural	High	15.10000038	131.3000031		
SE3457	SE05	SR09	27/08/2023	Sweden	INSIGNIA-EU	Yes	58	58	13.731838	Agricultural	High	15.10000038	131.3000031		
SE3458	SE06	SR07	29/07/2023	Sweden	INSIGNIA-EU	Yes	58	58	14.78294	Agricultural	Low	16	95		
SE3459	SE06	SR08	11/08/2023	Sweden	INSIGNIA-EU	Yes	58	58	14.78294	Agricultural	Low	15.60000038	134.3000031		
SE3460	SE06	SR09	24/08/2023	Sweden	INSIGNIA-EU	Yes	58	58	14.78294	Agricultural	Low	15.60000038	134.3000031		
SE3461	SE07	SR07	30/07/2023	Sweden	INSIGNIA-EU	Yes	59	59	15.382705	Forest/Natural	Low	15.80000019	105.4000015		
SE3462	SE07	SR08	12/08/2023	Sweden	INSIGNIA-EU	Yes	59	59	15.382705	Forest/Natural	Low	15.60000038	161.9000092		
SE3463	SE07	SR09	27/08/2023	Sweden	INSIGNIA-EU	Yes	59	59	15.382705	Forest/Natural	Low	15.60000038	161.9000092		
SE3464	SE08	SR07	28/07/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.126284	Forest/Natural	Medium	16	113.5999985		
SE3465	SE08	SR08	11/08/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.126284	Forest/Natural	Medium	16.30000114	150.4000092		
SE3466	SE08	SR09	25/08/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.126284	Forest/Natural	Medium	16.30000114	150.4000092		
SE3467	SE09	SR07	28/07/2023	Sweden	INSIGNIA-EU	Yes	59	59	18.005227	Artificial	High	17.20000076	86.70000458		
SE3468	SE09	SR08	14/08/2023	Sweden	INSIGNIA-EU	Yes	59	59	18.005227	Artificial	High	17.80000114	117.4000015		
SE3469	SE09	SR09	25/08/2023	Sweden	INSIGNIA-EU	Yes	59	59	18.005227	Artificial	High	17.80000114	117.4000015		
SE3470	SE10	SR07	30/07/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.656381	Artificial	High	16.60000038	111		
