ID	BK	SR	Month	Country	Project	Problems	Lat	CoordY	CoordX	Vegetation	Diversity	Temp	Prec		
R2470	RO13	SR03	03/06/2023	Romania	INSIGNIA-EU	Yes	45	45	21.727906	Forest/Natural	Low	22.20000076	38		
R2471	RO13	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	45	45	21.727906	Forest/Natural	Low	22.20000076	38		
R2472	RO14	SR03	02/06/2023	Romania	INSIGNIA-EU	Yes	47	47	24.50166667	Forest/Natural	Medium	17.60000038	37		
R2473	RO14	SR04	18/06/2023	Romania	INSIGNIA-EU	No	47	47	24.50166667	Forest/Natural	Medium	17.60000038	37		
R2474	RO15	SR03	04/06/2023	Romania	INSIGNIA-EU	Yes	47	47	24.50166667	Forest/Natural	Medium	17.60000038	37		
R2475	RO15	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	47	47	24.50166667	Forest/Natural	Medium	17.60000038	37		
HR2477	HR01	SR04	17/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	14.688333	Forest/Natural	Low	24.30000114	50.90000153		
HR2478	HR03	SR03	03/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	14.6175996	Forest/Natural	Medium	19.60000038	112.3000031		
HR2479	HR03	SR04	16/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	14.6175996	Forest/Natural	Medium	19.60000038	112.3000031		
HR2480	HR04	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	15.401934	Agricultural	High	23.10000038	34.40000153		
HR2481	HR04	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	15.401934	Agricultural	High	23.10000038	34.40000153		
HR2482	HR05	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	17.568887	Agricultural	High	22.70000076	49.70000076		
HR2483	HR05	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	17.568887	Agricultural	High	22.70000076	49.70000076		
HR2484	HR06	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	19.000287	Agricultural	Low	23.60000038	39.70000076		
HR2485	HR06	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	19.000287	Agricultural	Low	23.60000038	39.70000076		
HR2486	HR07	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	16.364082	Agricultural	High	22.30000114	95.09999847		
HR2487	HR07	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	16.364082	Agricultural	High	22.30000114	95.09999847		
HR2488	HR08	SR04	18/06/2023	Croatia	INSIGNIA-EU	No	46	46	15.926405	Artificial	Low	22.39999962	81		
HR2489	HR08	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	15.926405	Artificial	Low	22.39999962	81		
HR2490	HR09	SR04	18/06/2023	Croatia	INSIGNIA-EU	No	45	45	14.47773	Artificial	High	21.60000038	83.80000305		
HR2491	HR10	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	16.479725	Artificial	Medium	23.39999962	40.29999924		
HR2492	HR10	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	16.479725	Artificial	Medium	23.39999962	40.29999924		
L2493	LV01	SR03	03/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	23.724364	Artificial	High	17.60000038	62.20000076		
L2494	LV01	SR04	17/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	23.724364	Artificial	High	17.60000038	62.20000076		
L2495	LV02	SR03	04/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.069905	Artificial	Low	17.60000038	64.59999847		
L2496	LV02	SR04	16/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.069905	Artificial	Low	17.60000038	64.59999847		
L2497	LV03	SR03	03/06/2023	Latvia	INSIGNIA-EU	Yes	56	56	26.544515	Forest/Natural	Medium	18	82.20000458		
L2498	LV03	SR04	16/06/2023	Latvia	INSIGNIA-EU	No	56	56	26.544515	Forest/Natural	Medium	18	82.20000458		
L2499	LV04	SR03	04/06/2023	Latvia	INSIGNIA-EU	Yes	58	58	25.545775	Forest/Natural	Medium	16.80000114	60.40000153		
L2500	LV04	SR04	15/06/2023	Latvia	INSIGNIA-EU	Yes	58	58	25.545775	Forest/Natural	Medium	16.80000114	60.40000153		
L2501	LV05	SR03	02/06/2023	Latvia	INSIGNIA-EU	No	57	57	27.088999	Forest/Natural	Low	17.20000076	72.40000153		
L2502	LV05	SR04	18/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	27.088999	Forest/Natural	Low	17.20000076	72.40000153		
L2503	LV06	SR03	03/06/2023	Latvia	INSIGNIA-EU	No	57	57	21.283608	Forest/Natural	Low	16.39999962	58.29999924		
L2504	LV06	SR04	18/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	21.283608	Forest/Natural	Low	16.39999962	58.29999924		
L2505	LV07	SR03	01/06/2023	Latvia	INSIGNIA-EU	Yes	56	56	23.531604	Agricultural	Low	17.89999962	70.20000458		
L2506	LV07	SR04	15/06/2023	Latvia	INSIGNIA-EU	Yes	56	56	23.531604	Agricultural	Low	17.89999962	70.20000458		
L2507	LV08	SR03	04/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.74964	Agricultural	High	16.89999962	63.40000153		
L2508	LV08	SR04	15/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.74964	Agricultural	High	16.89999962	63.40000153		
L2509	LV09	SR03	03/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	22.592598	Agricultural	Medium	16.39999962	58.20000076		
L2510	LV09	SR04	17/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	22.592598	Agricultural	Medium	16.39999962	58.20000076		
G2511	GR01	SR03	02/06/2023	Greece	INSIGNIA-EU	Yes	41	41	22.85938889	Artificial	High	25	51.20000076		
G2512	GR01	SR04	18/06/2023	Greece	INSIGNIA-EU	Yes	41	41	22.85938889	Artificial	High	25	51.20000076		
G2513	GR02	SR03	04/06/2023	Greece	INSIGNIA-EU	Yes	41	41	23.59005556	Agricultural	High	20.89999962	88.90000153		
G2514	GR02	SR04	17/06/2023	Greece	INSIGNIA-EU	Yes	41	41	23.59005556	Agricultural	High	20.89999962	88.90000153		
G2515	GR03	SR03	03/06/2023	Greece	INSIGNIA-EU	Yes	40	40	22.56975	Agricultural	High	23.20000076	44.90000153		
G2516	GR03	SR04	17/06/2023	Greece	INSIGNIA-EU	Yes	40	40	22.56975	Agricultural	High	23.20000076	44.90000153		
G2517	GR04	SR03	04/06/2023	Greece	INSIGNIA-EU	Yes	39	39	20.76605556	Agricultural	High	23.10000038	49		
G2518	GR04	SR04	18/06/2023	Greece	INSIGNIA-EU	Yes	39	39	20.76605556	Agricultural	High	23.10000038	49		
G2519	GR05	SR03	03/06/2023	Greece	INSIGNIA-EU	Yes	38	38	23.08430556	Forest/Natural	High	24.20000076	31		
G2520	GR05	SR04	16/06/2023	Greece	INSIGNIA-EU	No	38	38	23.08430556	Forest/Natural	High	24.20000076	31		
G2521	GR06	SR03	02/06/2023	Greece	INSIGNIA-EU	No	40	40	23.33255556	Agricultural	Low	23.70000076	44		
G2522	GR06	SR04	18/06/2023	Greece	INSIGNIA-EU	Yes	40	40	23.33255556	Agricultural	Low	23.70000076	44		
G2523	GR07	SR03	04/06/2023	Greece	INSIGNIA-EU	Yes	40	40	20.82380556	Agricultural	High	20.89999962	64.20000458		
G2524	GR07	SR04	18/06/2023	Greece	INSIGNIA-EU	Yes	40	40	20.82380556	Agricultural	High	20.89999962	64.20000458		
G2525	GR08	SR03	04/06/2023	Greece	INSIGNIA-EU	Yes	39	39	26.19280556	Agricultural	High	23.80000114	22.10000038		
G2526	GR08	SR04	18/06/2023	Greece	INSIGNIA-EU	Yes	39	39	26.19280556	Agricultural	High	23.80000114	22.10000038		
G2527	GR09	SR03	04/06/2023	Greece	INSIGNIA-EU	Yes	38	38	26.09361111	Agricultural	Medium	24.10000038	12.19999981		
G2528	GR09	SR04	18/06/2023	Greece	INSIGNIA-EU	No	38	38	26.09361111	Agricultural	Medium	24.10000038	12.19999981		
G2529	GR10	SR03	04/06/2023	Greece	INSIGNIA-EU	Yes	38	38	26.90052778	Agricultural	High	24	15		
G2530	GR10	SR04	16/06/2023	Greece	INSIGNIA-EU	Yes	38	38	26.90052778	Agricultural	High	24	15		
G2531	GR11	SR04	16/06/2023	Greece	INSIGNIA-EU	No	35	35	25.04055556	Agricultural	High	23.20000076	8.600000381		
G2532	GR12	SR03	03/06/2023	Greece	INSIGNIA-EU	Yes	35	35	25.69425	Agricultural	Medium	22.80000114	10		
G2533	GR12	SR04	17/06/2023	Greece	INSIGNIA-EU	No	35	35	25.69425	Agricultural	Medium	22.80000114	10		
G2534	GR13	SR03	03/06/2023	Greece	INSIGNIA-EU	Yes	40	40	21.40291667	Forest/Natural	High	20.80000114	66.20000458		
G2535	GR13	SR04	18/06/2023	Greece	INSIGNIA-EU	Yes	40	40	21.40291667	Forest/Natural	High	20.80000114	66.20000458		
G2536	GR14	SR03	04/06/2023	Greece	INSIGNIA-EU	No	39	39	21.00233333	Agricultural	High	21.39999962	58		
G2537	GR14	SR04	17/06/2023	Greece	INSIGNIA-EU	Yes	39	39	21.00233333	Agricultural	High	21.39999962	58		
G2538	GR15	SR03	02/06/2023	Greece	INSIGNIA-EU	Yes	41	41	23.00608333	Agricultural	Medium	23.10000038	60.60000229		
G2539	GR15	SR04	18/06/2023	Greece	INSIGNIA-EU	Yes	41	41	23.00608333	Agricultural	Medium	23.10000038	60.60000229		
P2540	PT01	SR05	02/07/2023	Portugal	INSIGNIA-EU	Yes	42	42	-8.528722222	Forest/Natural	High	22.20000076	8.199999809		
P2541	PT01	SR06	16/07/2023	Portugal	INSIGNIA-EU	Yes	42	42	-8.528722222	Forest/Natural	High	22.20000076	8.199999809		
P2542	PT02	SR05	30/06/2023	Portugal	INSIGNIA-EU	Yes	41	41	-8.474833333	Forest/Natural	High	20	32		
P2543	PT02	SR06	15/07/2023	Portugal	INSIGNIA-EU	Yes	41	41	-8.474833333	Forest/Natural	High	22.60000038	5.099999905		
P2544	PT03	SR05	29/06/2023	Portugal	INSIGNIA-EU	No	42	42	-6.731469444	Agricultural	High	19.80000114	27.10000038		
P2545	PT03	SR06	13/07/2023	Portugal	INSIGNIA-EU	Yes	42	42	-6.731469444	Agricultural	High	23.5	5.800000191		
P2546	PT04	SR05	30/06/2023	Portugal	INSIGNIA-EU	Yes	40	40	-8.414416667	Artificial	High	21.10000038	21		
P2547	PT04	SR06	14/07/2023	Portugal	INSIGNIA-EU	Yes	40	40	-8.414416667	Artificial	High	24.10000038	3.700000048		
P2548	PT05	SR05	30/06/2023	Portugal	INSIGNIA-EU	Yes	41	41	-7.672777778	Forest/Natural	Medium	19.70000076	22.70000076		
P2549	PT05	SR06	13/07/2023	Portugal	INSIGNIA-EU	Yes	41	41	-7.672777778	Forest/Natural	Medium	23	4.5		
P2550	PT06	SR05	01/07/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.188013889	Artificial	Medium	24.80000114	0.100000001		
P2551	PT06	SR06	15/07/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.188013889	Artificial	Medium	24.80000114	0.100000001		
P2552	PT07	SR05	29/06/2023	Portugal	INSIGNIA-EU	No	38	38	-7.205555556	Agricultural	High	23.89999962	2.5		
P2553	PT07	SR06	13/07/2023	Portugal	INSIGNIA-EU	Yes	38	38	-7.205555556	Agricultural	High	27.5	0		
P2554	PT08	SR05	01/07/2023	Portugal	INSIGNIA-EU	No	37	37	-7.658897222	Agricultural	High	25.60000038	0		
P2555	PT08	SR06	15/07/2023	Portugal	INSIGNIA-EU	Yes	37	37	-7.658897222	Agricultural	High	25.60000038	0		
P2556	PT09	SR05	02/07/2023	Portugal	INSIGNIA-EU	Yes	39	39	-8.360222222	Forest/Natural	High	25.89999962	0.600000024		
P2557	PT09	SR06	16/07/2023	Portugal	INSIGNIA-EU	Yes	39	39	-8.360222222	Forest/Natural	High	25.89999962	0.600000024		
P2558	PT10	SR05	02/07/2023	Portugal	INSIGNIA-EU	Yes	39	39	-9.162956	Agricultural	High	24.70000076	0.5		
PL2560	PL01	SR01	05/05/2023	Poland	INSIGNIA-EU	Yes	53	53	15.75178611	Agricultural	Medium	15.5	28.10000038		
PL2561	PL01	SR02	17/05/2023	Poland	INSIGNIA-EU	No	53	53	15.75178611	Agricultural	Medium	15.5	28.10000038		
PL2562	PL01	SR03	04/06/2023	Poland	INSIGNIA-EU	Yes	53	53	15.75178611	Agricultural	Medium	19.80000114	42.5		
PL2563	PL02	SR01	05/05/2023	Poland	INSIGNIA-EU	Yes	52	52	21.05106944	Artificial	Low	14.19999981	31.60000038		
PL2564	PL02	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	52	52	21.05106944	Artificial	Low	14.19999981	31.60000038		
PL2565	PL02	SR03	03/06/2023	Poland	INSIGNIA-EU	Yes	52	52	21.05106944	Artificial	Low	19.70000076	40.70000076		
PL2566	PL04	SR01	08/05/2023	Poland	INSIGNIA-EU	Yes	53	53	21.37338889	Agricultural	High	13.90000057	37.5		
PL2567	PL04	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	53	53	21.37338889	Agricultural	High	13.90000057	37.5		
PL2568	PL04	SR03	03/06/2023	Poland	INSIGNIA-EU	Yes	53	53	21.37338889	Agricultural	High	19.70000076	47.5		
PL2569	PL05	SR01	07/05/2023	Poland	INSIGNIA-EU	No	50	50	22.56666944	Agricultural	Medium	14.30000019	18.39999962		
PL2570	PL05	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	50	50	22.56666944	Agricultural	Medium	14.30000019	18.39999962		
PL2571	PL07	SR01	05/05/2023	Poland	INSIGNIA-EU	Yes	52	52	21.09977778	Agricultural	High	14.19999981	31.60000038		
PL2572	PL07	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	52	52	21.09977778	Agricultural	High	14.19999981	31.60000038		
PL2573	PL07	SR03	04/06/2023	Poland	INSIGNIA-EU	Yes	52	52	21.09977778	Agricultural	High	19.70000076	40.70000076		
PL2574	PL08	SR01	06/05/2023	Poland	INSIGNIA-EU	Yes	51	51	22.43503056	Agricultural	Low	14.10000038	28.30000114		
PL2575	PL08	SR02	21/05/2023	Poland	INSIGNIA-EU	Yes	51	51	22.43503056	Agricultural	Low	14.10000038	28.30000114		
PL2576	PL08	SR03	04/06/2023	Poland	INSIGNIA-EU	Yes	51	51	22.43503056	Agricultural	Low	19.60000038	41.20000076		
PL2577	PL09	SR01	06/05/2023	Poland	INSIGNIA-EU	No	53	53	20.71583333	Agricultural	Medium	14	36.40000153		
PL2578	PL09	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	53	53	20.71583333	Agricultural	Medium	14	36.40000153		
PL2579	PL09	SR03	03/06/2023	Poland	INSIGNIA-EU	Yes	53	53	20.71583333	Agricultural	Medium	19.39999962	47.40000153		
PL2580	PL10	SR01	07/05/2023	Poland	INSIGNIA-EU	Yes	51	51	17.07613889	Artificial	High	15	28.80000114		
PL2581	PL10	SR02	19/05/2023	Poland	INSIGNIA-EU	Yes	51	51	17.07613889	Artificial	High	15	28.80000114		
PL2582	PL10	SR03	02/06/2023	Poland	INSIGNIA-EU	Yes	51	51	17.07613889	Artificial	High	19.89999962	74.70000458		
PL2583	PL12	SR01	07/05/2023	Poland	INSIGNIA-EU	Yes	52	52	21.76679167	Agricultural	Medium	14.5	31.60000038		
PL2584	PL12	SR02	21/05/2023	Poland	INSIGNIA-EU	Yes	52	52	21.76679167	Agricultural	Medium	14.5	31.60000038		
PL2585	PL12	SR03	04/06/2023	Poland	INSIGNIA-EU	No	52	52	21.76679167	Agricultural	Medium	19.70000076	38.5		
PL2586	PL13	SR01	09/05/2023	Poland	INSIGNIA-EU	Yes	53	53	21.17861111	Agricultural	High	13.90000057	37.5		
PL2587	PL13	SR02	21/05/2023	Poland	INSIGNIA-EU	Yes	53	53	21.17861111	Agricultural	High	13.90000057	37.5		
PL2588	PL13	SR03	02/06/2023	Poland	INSIGNIA-EU	Yes	53	53	21.17861111	Agricultural	High	19.70000076	47.5		
PL2589	PL14	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	54	54	20.36199722	Forest/Natural	High	13.10000038	48		
PL2590	PL14	SR03	03/06/2023	Poland	INSIGNIA-EU	Yes	54	54	20.36199722	Forest/Natural	High	18.70000076	66.20000458		
PL2591	PL15	SR01	05/05/2023	Poland	INSIGNIA-EU	Yes	51	51	22.037825	Agricultural	High	14.30000019	29.5		
PL2592	PL15	SR02	21/05/2023	Poland	INSIGNIA-EU	Yes	51	51	22.037825	Agricultural	High	14.30000019	29.5		
PL2593	PL15	SR03	02/06/2023	Poland	INSIGNIA-EU	No	51	51	22.037825	Agricultural	High	19.70000076	40		
PL2594	PL16	SR01	05/05/2023	Poland	INSIGNIA-EU	Yes	52	52	15.823	Agricultural	High	20.5	28.70000076		
PL2595	PL16	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	52	52	15.823	Agricultural	High	20.5	28.70000076		
PL2596	PL16	SR03	04/06/2023	Poland	INSIGNIA-EU	No	52	52	15.823	Agricultural	High	20.5	45.5		
PL2597	PL18	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	52	52	16.96941667	Artificial	High	15.60000038	25.70000076		
PL2598	PL18	SR03	04/06/2023	Poland	INSIGNIA-EU	Yes	52	52	16.96941667	Artificial	High	20.20000076	44.60000229		
PL2599	PL19	SR02	20/05/2023	Poland	INSIGNIA-EU	Yes	50	50	19.41853056	Forest/Natural	High	13.30000019	50.79999924		
PL2600	PL19	SR03	04/06/2023	Poland	INSIGNIA-EU	Yes	50	50	19.41853056	Forest/Natural	High	18.10000038	92.20000458		
PL2601	PL20	SR01	05/05/2023	Poland	INSIGNIA-EU	No	51	51	21.82399167	Agricultural	Medium	14.5	28.30000114		
PL2602	PL20	SR02	21/05/2023	Poland	INSIGNIA-EU	Yes	51	51	21.82399167	Agricultural	Medium	14.5	28.30000114		
PL2603	PL20	SR03	02/06/2023	Poland	INSIGNIA-EU	Yes	51	51	21.82399167	Agricultural	Medium	19.89999962	41.70000076		
CY2604	CY01	SR05	30/06/2023	Cyprus	INSIGNIA-EU	No	35	35	33.76852778	Agricultural	High	26.10000038	3.200000048		
CY2605	CY01	SR06	15/07/2023	Cyprus	INSIGNIA-EU	Yes	35	35	33.76852778	Agricultural	High	28.5	0.300000012		
CY2606	CY02	SR05	30/06/2023	Cyprus	INSIGNIA-EU	No	35	35	34.05419444	Artificial	Medium	25.80000114	7.099999905		
D1838	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1839	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1840	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1841	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1842	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1843	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1844	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1845	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1846	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1847	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1848	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1849	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1850	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D1851	0	0	0	Denmark	 Beemonitoring	Yes	0	0	0	0	0	0	0		
D2129	0	0	0	Denmark	Overvagningsbigard	Yes	0	0	0	0	0	0	0		
D2130	0	0	0	Denmark	Overvagningsbigard	Yes	0	0	0	0	0	0	0		
D2131	0	0	0	Denmark	Overvagningsbigard	Yes	0	0	0	0	0	0	0		
D2132	0	0	0	Denmark	Overvagningsbigard	Yes	0	0	0	0	0	0	0		
D2133	0	0	0	Denmark	Overvagningsbigard	Yes	0	0	0	0	0	0	0		
D2134	0	0	0	Denmark	Overvagningsbigard	Yes	0	0	0	0	0	0	0		
D2135	0	0	0	Denmark	Overvagningsbigard	Yes	0	0	0	0	0	0	0		
LT2221	LT05	SR03	03/06/2023	Lithuania	INSIGNIA-EU	Yes	55	55	26.46011111	Agricultural	Medium	17.89999962	86.5		
CY2607	CY02	SR06	15/07/2023	Cyprus	INSIGNIA-EU	No	35	35	34.05419444	Artificial	Medium	28.30000114	1.399999976		
CY2608	CY03	SR05	01/07/2023	Cyprus	INSIGNIA-EU	Yes	35	35	33.41258333	Forest/Natural	Medium	27.20000076	2.299999952		
CY2609	CY03	SR06	15/07/2023	Cyprus	INSIGNIA-EU	Yes	35	35	33.41258333	Forest/Natural	Medium	27.20000076	2.299999952		
CY2610	CY04	SR05	01/07/2023	Cyprus	INSIGNIA-EU	Yes	35	35	33.05138889	Agricultural	High	28.70000076	1.600000024		
CY2611	CY04	SR06	15/07/2023	Cyprus	INSIGNIA-EU	No	35	35	33.05138889	Agricultural	High	28.70000076	1.600000024		
CY2612	CY05	SR05	02/07/2023	Cyprus	INSIGNIA-EU	Yes	35	35	32.46329722	Agricultural	High	26.80000114	1.899999976		
CY2613	CY05	SR06	12/07/2023	Cyprus	INSIGNIA-EU	No	35	35	32.46329722	Agricultural	High	26.80000114	1.899999976		
M2614	MT01	SR05	02/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.38614193	Artificial	High	28.39999962	0		
M2615	MT01	SR06	16/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.38614193	Artificial	High	28.39999962	0		
M2616	MT02	SR05	02/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.39268145	Agricultural	Low	28.39999962	0		
M2617	MT02	SR06	16/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.39268145	Agricultural	Low	28.39999962	0		
M2618	MT03	SR05	02/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.39719268	Agricultural	Low	28.39999962	0		
M2619	MT03	SR06	16/07/2023	Malta	INSIGNIA-EU	No	36	36	14.39719268	Agricultural	Low	28.39999962	0		
M2620	MT04	SR05	02/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.408583	Agricultural	Medium	28.39999962	0		
M2621	MT04	SR06	16/07/2023	Malta	INSIGNIA-EU	No	36	36	14.408583	Agricultural	Medium	28.39999962	0		
M2622	MT05	SR05	02/07/2023	Malta	INSIGNIA-EU	No	36	36	14.41273553	Agricultural	High	28.39999962	0		
M2623	MT05	SR06	16/07/2023	Malta	INSIGNIA-EU	Yes	36	36	14.41273553	Agricultural	High	28.39999962	0		
F2624	FR01	SR03	02/06/2023	France	INSIGNIA-EU	Yes	47	47	-1.620211111	Agricultural	High	19.60000038	81.09999847		
F2625	FR01	SR04	16/06/2023	France	INSIGNIA-EU	Yes	47	47	-1.620211111	Agricultural	High	19.60000038	81.09999847		
F2626	FR02	SR01	05/05/2023	France	INSIGNIA-EU	Yes	46	46	0.731069444	Agricultural	Medium	17.20000076	22.5		
F2627	FR02	SR02	19/05/2023	France	INSIGNIA-EU	No	46	46	0.731069444	Agricultural	Medium	17.20000076	22.5		
F2628	FR02	SR03	02/06/2023	France	INSIGNIA-EU	Yes	46	46	0.731069444	Agricultural	Medium	20	122.9000015		
F2629	FR02	SR04	17/06/2023	France	INSIGNIA-EU	No	46	46	0.731069444	Agricultural	Medium	20	122.9000015		
F2630	FR03	SR03	01/06/2023	France	INSIGNIA-EU	Yes	48	48	3.681361111	Forest/Natural	Low	19.89999962	99.5		
F2631	FR03	SR04	16/06/2023	France	INSIGNIA-EU	Yes	48	48	3.681361111	Forest/Natural	Low	19.89999962	99.5		
F2632	FR04	SR03	04/06/2023	France	INSIGNIA-EU	Yes	50	50	3.41065	Agricultural	Low	18.10000038	75.90000153		
F2633	FR04	SR04	18/06/2023	France	INSIGNIA-EU	Yes	50	50	3.41065	Agricultural	Low	18.10000038	75.90000153		
F2634	FR06	SR03	03/06/2023	France	INSIGNIA-EU	Yes	49	49	-1.181511111	Agricultural	Low	17.60000038	73.20000458		
F2635	FR06	SR04	18/06/2023	France	INSIGNIA-EU	Yes	49	49	-1.181511111	Agricultural	Low	17.60000038	73.20000458		
F2636	FR07	SR03	04/06/2023	France	INSIGNIA-EU	Yes	47	47	-0.139130556	Agricultural	Low	19.89999962	86.80000305		
F2637	FR07	SR04	17/06/2023	France	INSIGNIA-EU	No	47	47	-0.139130556	Agricultural	Low	19.89999962	86.80000305		
F2638	FR08	SR03	04/06/2023	France	INSIGNIA-EU	Yes	49	49	2.199419444	Agricultural	Medium	18.70000076	82.09999847		
F2639	FR08	SR04	18/06/2023	France	INSIGNIA-EU	No	49	49	2.199419444	Agricultural	Medium	18.70000076	82.09999847		
F2640	FR09	SR03	03/06/2023	France	INSIGNIA-EU	Yes	50	50	3.261569444	Artificial	Medium	18.60000038	67.30000305		
F2641	FR09	SR04	17/06/2023	France	INSIGNIA-EU	Yes	50	50	3.261569444	Artificial	Medium	18.60000038	67.30000305		
F2642	FR10	SR03	03/06/2023	France	INSIGNIA-EU	Yes	43	43	1.56955	Forest/Natural	High	16	38.29999924		
F2643	FR10	SR04	16/06/2023	France	INSIGNIA-EU	No	43	43	1.56955	Forest/Natural	High	16	38.29999924		
F2644	FR11	SR03	01/06/2023	France	INSIGNIA-EU	Yes	46	46	4.674130556	Agricultural	High	21.30000114	104.3000031		
F2645	FR11	SR04	18/06/2023	France	INSIGNIA-EU	Yes	46	46	4.674130556	Agricultural	High	21.30000114	104.3000031		
F2646	FR12	SR03	02/06/2023	France	INSIGNIA-EU	Yes	49	49	7.77055	Agricultural	High	21	72.5		
F2647	FR12	SR04	18/06/2023	France	INSIGNIA-EU	Yes	49	49	7.77055	Agricultural	High	21	72.5		
F2648	FR13	SR03	04/06/2023	France	INSIGNIA-EU	No	49	49	7.251311111	Forest/Natural	Medium	19.60000038	71.59999847		
F2649	FR13	SR04	18/06/2023	France	INSIGNIA-EU	Yes	49	49	7.251311111	Forest/Natural	Medium	19.60000038	71.59999847		
F2650	FR14	SR03	02/06/2023	France	INSIGNIA-EU	Yes	42	42	9.274911111	Forest/Natural	Low	20.5	9.600000381		
F2651	FR14	SR04	16/06/2023	France	INSIGNIA-EU	No	42	42	9.274911111	Forest/Natural	Low	20.5	9.600000381		
F2652	FR15	SR03	02/06/2023	France	INSIGNIA-EU	Yes	46	46	4.744094444	Artificial	High	21.30000114	104.3000031		
F2653	FR15	SR04	16/06/2023	France	INSIGNIA-EU	Yes	46	46	4.744094444	Artificial	High	21.30000114	104.3000031		
F2654	FR16	SR03	01/06/2023	France	INSIGNIA-EU	Yes	46	46	-1.211152778	Artificial	High	20.5	92.30000305		
F2655	FR16	SR04	16/06/2023	France	INSIGNIA-EU	Yes	46	46	-1.211152778	Artificial	High	20.5	92.30000305		
F2656	FR17	SR03	01/06/2023	France	INSIGNIA-EU	Yes	49	49	7.748611111	Artificial	Medium	21	72.5		
F2658	FR18	SR03	02/06/2023	France	INSIGNIA-EU	Yes	45	45	5.75545	Artificial	High	18.89999962	85.80000305		
F2659	FR18	SR04	17/06/2023	France	INSIGNIA-EU	Yes	45	45	5.75545	Artificial	High	18.89999962	85.80000305		
F2660	FR19	SR03	01/06/2023	France	INSIGNIA-EU	No	45	45	5.639911111	Forest/Natural	High	18.89999962	85.80000305		
F2661	FR19	SR04	15/06/2023	France	INSIGNIA-EU	Yes	45	45	5.639911111	Forest/Natural	High	18.89999962	85.80000305		
