"species","n_records","crop","countries","sites","temp.mean","temp.sd","temp.median","temp.q05","temp.q25","temp.q75","temp.q90","temp.q95","temp.q99","temp.max","prec.mean","prec.sd","prec.median","prec.q01","prec.q05","prec.q10","prec.q25","prec.q50","prec.q75","prec.min"
"943","Hypericum tetrapterum",3,FALSE,2,4,20.1666666666667,1,19.5,18.5218130397152,19.4921769164706,20.8411564168627,21.4482182322113,21.8115202936181,22.4930145407075,21.5,6.01912045437227,1.94961135752298,4.65832596111522,1.48364621759279,2.8122951418048,3.52059296693515,4.70412757685714,6.01912045437227,7.33411333188739,4.65832596111522
"944","Nymphaea odorata x Nymphaea tetragona",1,FALSE,1,1,19,1,19,17.3551463730485,18.3255102498039,19.6744897501961,20.2815515655446,20.6448536269515,21.3263478740408,19,4.51663587418778,1,4.51663587418778,2.19028800014694,2.87178224723631,3.23508430864318,3.8421461239917,4.51663587418778,5.19112562438386,4.51663587418778
"945","Berteroa spc",1,FALSE,1,1,21,1,21,19.3551463730485,20.3255102498039,21.6744897501961,22.2815515655446,22.6448536269515,23.3263478740408,21,4.9598387453626,1,4.9598387453626,2.63349087132175,3.31498511841112,3.67828717981799,4.28534899516651,4.9598387453626,5.63432849555868,4.9598387453626
"946","Chaenomeles speciosa",3,FALSE,1,4,14.2738095238095,1,14.5,12.6289558968581,13.5993197736134,14.9482992740056,15.5553610893541,15.918663150761,16.6001573978504,14.5,5.68346612301616,1,5.31977453845555,3.35711824897532,4.03861249606469,4.40191455747156,5.00897637282008,5.68346612301616,6.35795587321224,5.31977453845555
"947","Prunus fruticosa",2,FALSE,1,2,14.25,1,14.25,12.6051463730485,13.5755102498039,14.9244897501961,15.5315515655446,15.8948536269515,16.5763478740408,14.5,5.62138776282156,1,5.62138776282156,3.29503988878072,3.97653413587009,4.33983619727696,4.94689801262548,5.62138776282156,6.29587751301764,5.62138776282156
"948","Saxifraga rosacea",2,FALSE,1,1,14,1,14,12.3551463730485,13.3255102498039,14.6744897501961,15.2815515655446,15.6448536269515,16.3263478740408,14,6.12372435695795,1,6.12372435695795,3.7973764829171,4.47887073000647,4.84217279141334,5.44923460676186,6.12372435695795,6.79821410715403,6.12372435695795
"949","Physocarpus opulifolius",2,FALSE,1,2,19.5,1,19.5,17.8551463730485,18.8255102498039,20.1744897501961,20.7815515655446,21.1448536269515,21.8263478740408,19.5,6.37965522265898,1,6.37965522265898,4.05330734861814,4.73480159570751,5.09810365711438,5.7051654724629,6.37965522265898,7.05414497285506,6.37965522265898
"950","Spiraea blumei",1,FALSE,1,1,13.5,1,13.5,11.8551463730485,12.8255102498039,14.1744897501961,14.7815515655446,15.1448536269515,15.8263478740408,13.5,7.1274118191669,1,7.1274118191669,4.80106394512606,5.48255819221543,5.8458602536223,6.45292206897082,7.1274118191669,7.80190156936298,7.1274118191669
"951","Spiraea trilobata",1,FALSE,1,1,13.5,1,13.5,11.8551463730485,12.8255102498039,14.1744897501961,14.7815515655446,15.1448536269515,15.8263478740408,13.5,7.1274118191669,1,7.1274118191669,4.80106394512606,5.48255819221543,5.8458602536223,6.45292206897082,7.1274118191669,7.80190156936298,7.1274118191669
"952","Polygonaceae spc",2,FALSE,1,1,19.7241379310345,1,19.5,18.079284304083,19.0496481808384,20.3986276812306,21.0056894965791,21.368991557986,22.0504858050753,20,7.87462691980614,1.88525533939485,6.20483682299543,3.4888671689808,4.7736578370729,5.45857498815336,6.60304151688188,7.87462691980614,9.1462123227304,6.20483682299543
"953","Bellardiochloa variegata",5,FALSE,1,8,19.7763157894737,1,20,18.1314621625222,19.1018260392776,20.4508055396698,21.0578673550183,21.4211694164252,22.1026636635145,20,7.38869728358881,1.51018815003021,6.45755377523099,3.87547429136435,4.90465882763248,5.45331329565069,6.37009085552585,7.38869728358881,8.40730371165177,6.20483682299543
"954","Tilia americana",3,FALSE,1,2,18.9347826086957,2.40048304317687,20.5,14.9863393686907,17.3156814005534,20.553883816838,22.0111254107422,22.8832258487006,24.5191412328613,20.5,7.52170271139029,1.50778305975174,8.92188312353396,4.01407479582204,5.04162027690166,5.58940097066382,6.50471849206846,7.52170271139029,8.53868693071212,5.53172670872306
"955","Ornithopus perpusillus",1,FALSE,1,1,19.5,1,19.5,17.8551463730485,18.8255102498039,20.1744897501961,20.7815515655446,21.1448536269515,21.8263478740408,19.5,6.88476590233829,1,6.88476590233829,4.55841802829745,5.23991227538682,5.60321433679369,6.21027615214221,6.88476590233829,7.55925565253437,6.88476590233829
"956","Iva xanthiifolia",6,FALSE,2,15,21.6234652114598,1,21.5,19.9786115845083,20.9489754612637,22.2979549616558,22.9050167770044,23.2683188384112,23.9498130855006,22.5,6.88131479719106,1,6.61815678569192,4.55496692315022,5.23646117023959,5.59976323164646,6.20682504699498,6.88131479719106,7.55580454738714,6.61815678569192
"957","Sedum sexangulare",1,FALSE,1,1,20,1,20,18.3551463730485,19.3255102498039,20.6744897501961,21.2815515655446,21.6448536269515,22.3263478740408,20,9.92975319280394,1,9.92975319280394,7.6034053187631,8.28489956585246,8.64820162725934,9.25526344260786,9.92975319280394,10.604242943,9.92975319280394
"958","Sagittaria sagittifolia",1,FALSE,1,1,22,1,22,20.3551463730485,21.3255102498039,22.6744897501961,23.2815515655446,23.6448536269515,24.3263478740408,22,6.12372435695795,1,6.12372435695795,3.7973764829171,4.47887073000647,4.84217279141334,5.44923460676186,6.12372435695795,6.79821410715403,6.12372435695795
"959","Armeria maritima",2,FALSE,1,4,22,1,22,20.3551463730485,21.3255102498039,22.6744897501961,23.2815515655446,23.6448536269515,24.3263478740408,22,7.57982234973065,1,8.19756089211907,5.25347447568981,5.93496872277918,6.29827078418605,6.90533259953457,7.57982234973065,8.25431209992673,6.12372435695795
"960","Rudbeckia laciniata",2,FALSE,1,1,20.7857142857143,1,21.5,19.1408606587628,20.1112245355182,21.4602040359104,22.0672658512589,22.4305679126658,23.1120621597551,21.5,8.21090100793273,1.64540364102938,6.64830811259526,4.38311974568497,5.50445286118639,6.10223139581874,7.1010931171231,8.21090100793273,9.32070889874236,6.64830811259526
"961","Lupinus angustifolius",1,FALSE,1,1,19.5,1,19.5,17.8551463730485,18.8255102498039,20.1744897501961,20.7815515655446,21.1448536269515,21.8263478740408,19.5,6.4187226735543,1,6.4187226735543,4.09237479951345,4.77386904660282,5.13717110800969,5.74423292335821,6.4187226735543,7.09321242375038,6.4187226735543
"962","Vaccinium uliginosum",1,FALSE,1,1,22,1,22,20.3551463730485,21.3255102498039,22.6744897501961,23.2815515655446,23.6448536269515,24.3263478740408,22,8.98331812750723,1,8.98331812750723,6.65697025346639,7.33846450055576,7.70176656196263,8.30882837731115,8.98331812750723,9.65780787770331,8.98331812750723
"963","Schoenoplectus triqueter",2,FALSE,1,1,19.2560975609756,1,19.5,17.6112439340241,18.5816078107795,19.9305873111717,20.5376491265202,20.9009511879271,21.5824454350165,19.5,11.4626519666492,1,12.0208152801713,9.13630409260837,9.81779833969774,10.1811004011046,10.7881622164531,11.4626519666492,12.1371417168453,10.876580487451
"964","Genista florida",2,FALSE,2,2,17.913612565445,1.24250300715477,19,15.8698769876284,17.0755570225313,18.7516681083587,19.5059442394581,19.9573481432617,20.8041067946289,19,3.55283574164639,1,2.86356417930522,1.22648786760555,1.90798211469491,2.27128417610179,2.8783459914503,3.55283574164639,4.22732549184247,2.86356417930522
"965","Ulex minor",14,FALSE,1,12,22.3906742281033,1,22,20.7458206011519,21.7161844779073,23.0651639782994,23.6722257936479,24.0355278550548,24.7170221021442,24,2.98885710984718,1.00540789211292,2.86356417930522,0.649928597486392,1.3351082919396,1.70037505169896,2.31071979185076,2.98885710984718,3.66699442784359,1.92353841864414
"966","Echium lusitanicum",7,FALSE,1,4,18.3411000763942,1.02060155549759,18,16.6623599061617,17.6527147881769,19.0294853646115,19.6490535976394,20.0198402466267,20.7153743352688,19.5,5.74813343905163,1,6.29285327097335,3.42178556501079,4.10327981210016,4.46658187350703,5.07364368885555,5.74813343905163,6.42262318924771,4.76445177958598
"967","Daucus muricatus",2,FALSE,1,1,20.5,1,20.5,18.8551463730485,19.8255102498039,21.1744897501961,21.7815515655446,22.1448536269515,22.8263478740408,20.5,3.92428344669444,1,3.92428344669444,1.5979355726536,2.27942981974297,2.64273188114984,3.24979369649836,3.92428344669444,4.59877319689052,3.92428344669444
"968","Adenocarpus complicatus",16,FALSE,2,18,21.7339533187454,2.46020267612193,22,17.6872800238906,20.0745718302962,23.3933348071947,24.8868299098865,25.7806266136003,27.4572405840513,26,3.04512159706529,1.29652113163004,2.86356417930522,0.0289624188487241,0.912534111284392,1.38356291106315,2.1706313828682,3.04512159706529,3.91961181126237,1.48323971359993
"969","Onobrychis humilis",3,FALSE,1,1,20.933125,1,20.5,19.2882713730485,20.2586352498039,21.6076147501961,22.2146765655446,22.5779786269515,23.2594728740408,22,3.57130615064026,1,3.92428344669444,1.24495827659942,1.92645252368878,2.28975458509566,2.89681640044417,3.57130615064026,4.24579590083634,2.70185125256739
"970","Leontodon tingitanus",13,FALSE,2,24,18.8195266272189,3.39137964580163,19,13.2412035164527,16.5320758171021,21.1069774373358,23.1657545216521,24.3978497379851,26.7090554562949,25,3.32726687531532,1,3.50713561043767,1.00091900127448,1.68241324836385,2.04571530977072,2.65277712511924,3.32726687531532,4.0017566255114,2.12132034355964
"971","Eucalyptus viminalis",10,FALSE,2,16,20.5574229691877,2.50312884494881,21,16.4401424098468,18.8690882198495,22.2457577185258,23.7653116591917,24.6747035285286,26.3805714360846,24,3.79144470881856,1.6479527202654,3.44963774474944,-0.0422665984906767,1.08080369984547,1.67950832021895,2.67991749019179,3.79144470881856,4.90297192744532,1.58113883008419
"972","Sedum anglicum",1,FALSE,1,1,18,1,18,16.3551463730485,17.3255102498039,18.6744897501961,19.2815515655446,19.6448536269515,20.3263478740408,18,6.29285327097335,1,6.29285327097335,3.96650539693251,4.64799964402188,5.01130170542875,5.61836352077727,6.29285327097335,6.96734302116943,6.29285327097335
"973","Ligustrum sinense",1,FALSE,1,1,17.5,1,17.5,15.8551463730485,16.8255102498039,18.1744897501961,18.7815515655446,19.1448536269515,19.8263478740408,17.5,5.44977070710319,1,5.44977070710319,3.12342283306235,3.80491708015172,4.16821914155859,4.77528095690711,5.44977070710319,6.12426045729927,5.44977070710319
"974","Erica umbellata",8,FALSE,1,4,20.9333964646465,1.40125007970113,20,18.628545188784,19.9882676484266,21.8785252808663,22.7291706980069,23.2382477405089,24.1931916085587,22.5,4.29935813668344,1.75584633248736,5.65685424949238,0.214648753959055,1.41124792832216,2.04915052042851,3.11505778250133,4.29935813668344,5.48365849086555,2.25831793709389
"975","Coleostephus myconis",6,FALSE,2,6,18.4020758122744,1.26595516517983,18.5,16.3197648672704,17.5482020291528,19.255949595396,20.0244626361199,20.4843867572784,21.3471279194215,26,3.89076049117814,1,3.50713561043767,1.5644126171373,2.24590686422667,2.60920892563354,3.21627074098206,3.89076049117814,4.56525024137422,1.48323971359993
"976","Glebionis coronaria",2,FALSE,1,1,21.0721649484536,1,20.5,19.4273113215021,20.3976751982575,21.7466546986497,22.3537165139982,22.7170185754051,23.3985128224944,22,3.07447010680856,1,3.76828871107297,0.748122232767718,1.42961647985709,1.79291854126396,2.39998035661248,3.07447010680856,3.74895985700464,1.94935885665005
"977","Opuntia stricta",2,FALSE,1,1,22.0088495575221,1.42362449416244,21,19.6671956448821,21.0486294280815,22.9690696869628,23.8332977567636,24.3505034701622,25.3206953729494,24,2.8212929769859,1,3.44963774474944,0.494945102945064,1.17643935003443,1.5397414114413,2.14680322678982,2.8212929769859,3.49578272718199,1.58113883008419
"978","Schinus molle",20,FALSE,2,35,22.3889747552808,2.49016871657148,21,18.2930117101071,20.7093814796944,24.0685680308672,25.5802543724732,26.4849378004545,28.1819734550799,28,3.25803857125441,1.22220345765225,3.06594203663409,0.414768155899736,1.24769278106248,1.69172181668615,2.43367486641376,3.25803857125441,4.08240227609507,0.836660019362704
"979","Helosciadium nodiflorum",3,FALSE,1,4,21.6304347826087,1,22,19.9855811556572,20.9559450324126,22.3049245328048,22.9119863481533,23.2752884095602,23.9567826566495,22.5,2.43890793815862,1,1.94935885665005,0.112560064117776,0.794054311207144,1.15735637261402,1.76441818796254,2.43890793815862,3.1133976883547,1.58113883008419
"980","Melaleuca armillaris",3,FALSE,1,6,21.4636752136752,1,22,19.8188215867237,20.7891854634791,22.1381649638713,22.7452267792198,23.1085288406267,23.7900230877161,22,2.98299531282613,1,2.70185125256739,0.656647438785286,1.33814168587465,1.70144374728153,2.30850556263005,2.98299531282613,3.65748506302221,2.70185125256739
"981","Cistus crispus",17,FALSE,2,20,21.6553605313093,2.73630424196614,21,17.1545405744686,19.8097513666851,23.5009696959335,25.1620755164073,26.15618048815,28.0209560873362,26,2.80024973702528,1,2.86356417930522,0.473901862984444,1.15539611007381,1.51869817148068,2.1257599868292,2.80024973702528,3.47473948722137,1.48323971359993
"982","Thapsia villosa",6,FALSE,2,10,17.8412698412698,1,17.5,16.1964162143184,17.1667800910738,18.5157595914659,19.1228214068144,19.4861234682213,20.1676177153107,19,3.85491084300305,1,3.52136345326636,1.52856296896221,2.21005721605158,2.57335927745845,3.18042109280697,3.85491084300305,4.52940059319914,2.86356417930522
"983","Hypericum humifusum",2,FALSE,1,1,20.4353448275862,1.55553733539221,19.5,17.8767135996079,19.3861508388168,21.4845388163556,22.4288461350212,22.9939760555645,24.054065800767,23,4.05809768892377,1.17471132316794,4.76445177958598,1.32531049966032,2.12586950839002,2.55264455365492,3.26576694200772,4.05809768892377,4.85042843583982,2.12132034355964
"984","Torilis arvensis",13,FALSE,1,24,22.5168539325843,1.22462880776168,22,20.5025187964682,21.6908543539542,23.3428535112144,24.0862788983823,24.5311890687003,25.3657665560098,24,2.59581878340595,1.25538948205675,1.94935885665005,-0.324653869270007,0.530886840608172,0.986972427307896,1.74907144525471,2.59581878340595,3.4425661215572,1.58113883008419
"985","Salpichroa origanifolia",1,FALSE,1,1,24,1,24,22.3551463730485,23.3255102498039,24.6744897501961,25.2815515655446,25.6448536269515,26.3263478740408,24,1.37840486650331,1,1.37840486650331,-0.947943007537534,-0.266448760448166,0.0968533009587063,0.703915116307225,1.37840486650331,2.05289461669939,1.37840486650331
"986","Mentha suaveolens",3,FALSE,1,1,23.561170212766,1,23.5,21.9163165858145,22.8866804625699,24.235659962962,24.8427217783106,25.2060238397174,25.8875180868068,24,2.54074962403778,1,2.62678512539568,0.214401749996938,0.895895997086307,1.25919805849318,1.8662598738417,2.54074962403778,3.21523937423386,1.92353841864414
"987","Cycas revoluta",2,FALSE,1,1,22.5,1,22.5,20.8551463730485,21.8255102498039,23.1744897501961,23.7815515655446,24.1448536269515,24.8263478740408,22.5,1.58113883008419,1,1.58113883008419,-0.745209043956651,-0.0637147968672829,0.299587264539589,0.906649079888108,1.58113883008419,2.25562858028027,1.58113883008419
"988","Nicotiana glauca",3,FALSE,1,1,23.8567639257294,1,24,22.211910298778,23.1822741755334,24.5312536759255,25.138315491274,25.5016175526809,26.1831117997703,24,1.41929547057217,1,1.37840486650331,-0.907052403468669,-0.225558156379301,0.137743905027571,0.74480572037609,1.41929547057217,2.09378522076825,1.37840486650331
"989","Vachellia karroo",1,FALSE,1,1,25,1,25,23.3551463730485,24.3255102498039,25.6744897501961,26.2815515655446,26.6448536269515,27.3263478740408,25,0.316227767597977,1,0.316227767597977,-2.01012010644286,-1.3286258593535,-0.965323797946624,-0.358261982598105,0.316227767597977,0.990717517794058,0.316227767597977
"990","Chlorophytum comosum",1,FALSE,1,1,25,1,25,23.3551463730485,24.3255102498039,25.6744897501961,26.2815515655446,26.6448536269515,27.3263478740408,25,0.316227767597977,1,0.316227767597977,-2.01012010644286,-1.3286258593535,-0.965323797946624,-0.358261982598105,0.316227767597977,0.990717517794058,0.316227767597977
"991","Asparagus densiflorus",5,FALSE,1,4,24.625,1,24.5,22.9801463730485,23.9505102498039,25.2994897501961,25.9065515655446,26.2698536269515,26.9513478740408,25.5,0.967254078697206,1,1.37840486650331,-1.35909379534364,-0.677599548254267,-0.314297486847395,0.292764328501124,0.967254078697206,1.64174382889329,0
"992","Eryngium tenue",1,FALSE,1,1,23.5,1,23.5,21.8551463730485,22.8255102498039,24.1744897501961,24.7815515655446,25.1448536269515,25.8263478740408,23.5,2.40831895541268,1,2.40831895541268,0.0819710813718344,0.763465328461203,1.12676738986807,1.73382920521659,2.40831895541268,3.08280870560876,2.40831895541268
"993","Ulex argenteus",2,FALSE,1,1,24,1,24,22.3551463730485,23.3255102498039,24.6744897501961,25.2815515655446,25.6448536269515,26.3263478740408,24,1.92353841864414,1,1.92353841864414,-0.4028094553967,0.278684791692668,0.64198685309954,1.24904866844806,1.92353841864414,2.59802816884022,1.92353841864414
"994","Paspalum dilatatum",4,FALSE,2,4,25.2034632034632,1,25.5,23.5586095765117,24.5289734532671,25.8779529536593,26.4850147690078,26.8483168304147,27.529811077504,25.5,0.71756219445832,1,0,-1.60878567958252,-0.927291432493152,-0.563989371086281,0.0430724442622384,0.71756219445832,1.3920519446544,0
"995","Carlina spc",6,FALSE,1,6,26.2798507462687,1,26.5,24.6349971193172,25.6053609960726,26.9543404964647,27.5614023118133,27.9247043732201,28.6061986203095,27.5,0.97905895715423,1,1.14017545667323,-1.34728891688661,-0.665794669797242,-0.302492608390371,0.304569206958149,0.97905895715423,1.65354870735031,0
"996","Odontitella virgata",1,FALSE,1,1,23.5,1,23.5,21.8551463730485,22.8255102498039,24.1744897501961,24.7815515655446,25.1448536269515,25.8263478740408,23.5,2.40831895541268,1,2.40831895541268,0.0819710813718344,0.763465328461203,1.12676738986807,1.73382920521659,2.40831895541268,3.08280870560876,2.40831895541268
"997","Atriplex halimus",1,FALSE,1,1,24.5,1,24.5,22.8551463730485,23.8255102498039,25.1744897501961,25.7815515655446,26.1448536269515,26.8263478740408,24.5,1.64316768712143,1,1.64316768712143,-0.683180186919408,-0.00168593983003951,0.361616121576832,0.968677936925351,1.64316768712143,2.31765743731751,1.64316768712143
"998","Casuarina equisetifolia",2,FALSE,1,2,24,1,24,22.3551463730485,23.3255102498039,24.6744897501961,25.2815515655446,25.6448536269515,26.3263478740408,24,1.37840486650331,1,1.37840486650331,-0.947943007537534,-0.266448760448166,0.0968533009587063,0.703915116307225,1.37840486650331,2.05289461669939,1.37840486650331
"999","Caryophyllales spc",1,FALSE,1,1,24.5,1,24.5,22.8551463730485,23.8255102498039,25.1744897501961,25.7815515655446,26.1448536269515,26.8263478740408,24.5,1.64316768712143,1,1.64316768712143,-0.683180186919408,-0.00168593983003951,0.361616121576832,0.968677936925351,1.64316768712143,2.31765743731751,1.64316768712143
"1000","Alliaria petiolata",4,FALSE,1,4,16.2961165048544,1,16.5,14.6512628779029,15.6216267546583,16.9706062550504,17.577668070399,17.9409701318058,18.6224643788952,16.5,6.21089473485727,1,5.88217666259693,3.88454686081643,4.5660411079058,4.92934316931267,5.53640498466119,6.21089473485727,6.88538448505335,5.88217666259693
"1001","Eleocharis palustris",1,FALSE,1,1,25.5,1,25.5,23.8551463730485,24.8255102498039,26.1744897501961,26.7815515655446,27.1448536269515,27.8263478740408,25.5,7.37563566955418,1,7.37563566955418,5.04928779551334,5.73078204260271,6.09408410400958,6.7011459193581,7.37563566955418,8.05012541975027,7.37563566955418
"1002","Smyrnium spc",2,FALSE,1,1,17.5,1,17.5,15.8551463730485,16.8255102498039,18.1744897501961,18.7815515655446,19.1448536269515,19.8263478740408,17.5,4.73286378633487,1,4.73286378633487,2.40651591229402,3.08801015938339,3.45131222079026,4.05837403613878,4.73286378633487,5.40735353653095,4.73286378633487
"1003","Festuca ovina",2,FALSE,1,4,18.0625,1,18.5,16.4176463730485,17.3880102498039,18.7369897501961,19.3440515655446,19.7073536269515,20.3888478740408,18.5,6.22765382465129,1,6.34034705359257,3.90130595061045,4.58280019769982,4.94610225910669,5.55316407445521,6.22765382465129,6.90214357484737,6.08276253029822
"1004","Triticum monococcum",2,TRUE,1,1,19.5,1,19.5,17.8551463730485,18.8255102498039,20.1744897501961,20.7815515655446,21.1448536269515,21.8263478740408,19.5,7.54320896767417,1,7.54320896767417,5.21686109363333,5.8983553407227,6.26165740212957,6.86871921747809,7.54320896767417,8.21769871787025,7.54320896767417
"1005","Ornithogalum pyrenaicum",10,FALSE,3,48,19.9166666666667,1.74659801520233,19.5,17.0437685865349,18.7386042076999,21.0947291256335,22.1550220874263,22.7895647467985,23.9798612461366,23.5,5.05604927717485,2.7642771604076,3.76828871107297,-1.37462101819901,0.509217963979301,1.51348555465532,3.1915726657788,5.05604927717485,6.92052588857091,2.02484564967308
"1006","Knautia drymeia",4,FALSE,2,3,21.0108695652174,1.20871433273717,20.5,19.0227114110664,20.1956041368711,21.8261349935637,22.5598993106329,22.9990277193683,23.8227595835032,22.5,9.40586398750395,1.87656486280716,10.5971695796566,5.04032130841277,6.3191894667059,7.00094934972744,8.1401402219624,9.40586398750395,10.6715877530455,6.72309458211024
"1007","Salvia verticillata",8,FALSE,1,4,19.2890025575448,1.78694891881525,18.5,16.3497331472545,18.0837238276799,20.4942812874096,21.5790697420007,22.228271967835,23.4460673758502,22,7.22077005694284,1,7.50333254227746,4.894422182902,5.57591642999137,5.93921849139824,6.54628030674676,7.22077005694284,7.89525980713892,5.78791845139511
"1008","Salvia pratensis",1,FALSE,1,1,22,1,22,20.3551463730485,21.3255102498039,22.6744897501961,23.2815515655446,23.6448536269515,24.3263478740408,22,7.93095212001686,1,7.93095212001686,5.60460424597602,6.28609849306539,6.64940055447226,7.25646236982078,7.93095212001686,8.60544187021295,7.93095212001686
"1009","Silene latifolia",1,FALSE,1,1,24.5,1,24.5,22.8551463730485,23.8255102498039,25.1744897501961,25.7815515655446,26.1448536269515,26.8263478740408,24.5,5.30094334812211,1,5.30094334812211,2.97459547408126,3.65608972117063,4.0193917825775,4.62645359792602,5.30094334812211,5.97543309831819,5.30094334812211
"1010","Scabiosa columbaria",2,FALSE,1,1,18.125,1,18.5,16.4801463730485,17.4505102498039,18.7994897501961,19.4065515655446,19.7698536269515,20.4513478740408,18.5,6.97061878778525,1,7.50333254227746,4.64427091374441,5.32576516083378,5.68906722224065,6.29612903758917,6.97061878778525,7.64510853798133,6.08276253029822
"1011","Clinopodium vulgare",2,FALSE,1,4,21.1041666666667,2.52426170654324,23.5,16.9521256432843,19.4015780187908,22.8067553145425,24.3391382085314,25.256207690049,26.9764775212062,23.5,6.96671197403698,1,6.47302105125574,4.64036409999614,5.32185834708551,5.68516040849238,6.2922222238409,6.96671197403698,7.64120172423307,6.47302105125574
"1012","Centaurea stoebe",5,FALSE,1,4,22.2912621359223,2.55769146815978,24,18.0842340478969,20.5661254564846,24.0163988153601,25.5690756411226,26.4982902239478,28.2413422453282,24,7.29573487715405,1,7.43639692593127,4.96938700311321,5.65088125020258,6.01418331160945,6.62124512695797,7.29573487715405,7.97022462735013,6.86294414154742
"1013","Veronica spuria",1,FALSE,1,1,23.5,1,23.5,21.8551463730485,22.8255102498039,24.1744897501961,24.7815515655446,25.1448536269515,25.8263478740408,23.5,6.47302105125574,1,6.47302105125574,4.1466731772149,4.82816742430427,5.19146948571114,5.79853130105966,6.47302105125574,7.14751080145182,6.47302105125574
"1014","Atriplex littoralis",4,FALSE,2,16,25.0280898876404,1.7457082936086,25.5,22.1566552692991,23.8506275367692,26.2055522385117,27.2653050842987,27.8995245059818,29.0892146651723,27,5.58685484901243,2.49305331433644,7.74596669241483,-0.212854428664615,1.48614706274275,2.39187847103841,3.90531594180013,5.58685484901243,7.26839375622473,2.42899157985366
"1015","Nymphoides peltata",2,FALSE,1,1,25.5,1,25.5,23.8551463730485,24.8255102498039,26.1744897501961,26.7815515655446,27.1448536269515,27.8263478740408,25.5,7.37563566955418,1,7.37563566955418,5.04928779551334,5.73078204260271,6.09408410400958,6.7011459193581,7.37563566955418,8.05012541975027,7.37563566955418
"1016","Polycnemum majus",7,FALSE,2,24,25.9157303370787,1.31339818187456,27,23.7553825739908,25.0298567254781,26.8016039486792,27.5989178332434,28.0760781001665,28.9711514052516,27,2.39659703131916,1.14287296135869,1.7029386644856,-0.262123052636373,0.516738295683561,0.931946398471347,1.62574093310649,2.39659703131916,3.16745312953184,1.48323971359993
"1017","Aurinia saxatilis",1,FALSE,1,1,14,1,14,12.3551463730485,13.3255102498039,14.6744897501961,15.2815515655446,15.6448536269515,16.3263478740408,14,6.44204936336256,1,6.44204936336256,4.11570148932172,4.79719573641109,5.16049779781796,5.76755961316648,6.44204936336256,7.11653911355864,6.44204936336256
"1018","Chenopodium giganteum",6,FALSE,1,8,21.4278846153846,1.34776614687204,22.5,19.2110065804197,20.5188301636582,22.3369390671111,23.1551164308965,23.6447626503495,24.5632575258646,22.5,8.50712961346534,1.37775661477484,8.15475321515004,5.30198844173819,6.24092164859656,6.74146346686121,7.57784689853486,8.50712961346534,9.43641232839582,7.02139581849649
"1019","Lolium temulentum",4,FALSE,2,8,20.3842105263158,1.17702435751597,20.5,18.4481777428454,19.5903196614401,21.1781013911914,21.8926279343745,22.3202433097862,23.1223786381174,21.5,9.70706549349313,1.42665998326672,9.85900626736792,6.38815807444146,7.36041864559034,7.87872715843783,8.74479795776481,9.70706549349313,10.6693330292214,7.9498428135404
"1020","Sisymbrium polymorphum",2,FALSE,1,1,22.1818181818182,1,22.5,20.5369645548667,21.5073284316221,22.8563079320143,23.4633697473628,23.8266718087697,24.508166055859,22.5,8.52642976749354,1,8.52642976749354,6.2000818934527,6.88157614054207,7.24487820194894,7.85194001729746,8.52642976749354,9.20091951768963,8.52642976749354
"1021","Seseli libanotis",2,FALSE,1,1,21.6798561151079,1,21.5,20.0350024881564,21.0053663649118,22.354345865304,22.9614076806525,23.3247097420594,24.0062039891488,22,7.88990848540649,1,7.47663035932632,5.56356061136565,6.24505485845502,6.60835691986189,7.21541873521041,7.88990848540649,8.56439823560257,7.47663035932632
"1022","Campanula trachelium",1,FALSE,1,1,19,1,19,17.3551463730485,18.3255102498039,19.6744897501961,20.2815515655446,20.6448536269515,21.3263478740408,19,9.15423415966623,1,9.15423415966623,6.82788628562539,7.50938053271475,7.87268259412162,8.47974440947014,9.15423415966623,9.82872390986231,9.15423415966623
"1023","Cirsium eriophorum",1,FALSE,1,1,19.5,1,19.5,17.8551463730485,18.8255102498039,20.1744897501961,20.7815515655446,21.1448536269515,21.8263478740408,19.5,10.3923048454133,1,10.3923048454133,8.06595697137242,8.74745121846179,9.11075327986866,9.71781509521718,10.3923048454133,11.0667945956093,10.3923048454133
"1024","Spiraea decumbens",6,FALSE,1,8,19.6136363636364,1.10892548172337,19,17.7896162630048,18.8656774924827,20.36159523479,21.0347815508112,21.4376564642679,22.1933828005132,23,11.6319869247014,1.13765920637157,12.0871835470468,8.98539584857589,9.76070405286637,10.1740179877197,10.8646474507875,11.6319869247014,12.3993263986152,7.54983443527075
"1025","Lamium orvala",2,FALSE,1,2,15.3846153846154,1,14.5,13.7397617576639,14.7101256344193,16.0591051348115,16.66616695016,17.0294690115669,17.7109632586562,16.5,10.2091440138526,1.3621238334233,11.4192823417236,7.0403701297879,7.9686496860892,8.46351208266332,9.29040544971075,10.2091440138526,11.1278825779944,8.68331742653693
"1026","Carex paniculata",1,FALSE,1,1,16.5,1,16.5,14.8551463730485,15.8255102498039,17.1744897501961,17.7815515655446,18.1448536269515,18.8263478740408,16.5,8.68331742653693,1,8.68331742653693,6.35696955249609,7.03846379958546,7.40176586099233,8.00882767634085,8.68331742653693,9.35780717673302,8.68331742653693
